CODGEO,code_departement,P10_POP1564,P10_CHOM1564,P15_POP1564,P15_CHOM1564,P21_POP1564,P21_CHOM1564,taux_chomage_2012,taux_chomage_2017,taux_chomage_2022
85159,85,1311.18578944842,107.701018123495,1349.00155874623,126.000145590826,1355.95935712524,100.205707618262,8.214,9.3403,7.39
85160,85,1700.13119533528,106.734693877551,1751.56971771211,119.514591045365,1828.99477277668,71.3565247519798,6.278,6.8233,3.9014
85161,85,1389.93324857915,93.549504418283,1469.28734776291,125.325649049681,1526.62108328475,72.8311406304875,6.7305,8.5297,4.7707
85162,85,1160.58277327883,73.7206536100032,1238.65328086964,83.4628567745547,1245.59817052308,69.8485171008663,6.352,6.7382,5.6076
85163,85,2662.0,193.0,2495.0,250.0,2307.4766146654,196.81583342043,7.2502,10.02,8.5295
85164,85,1064.45455946701,77.5296922604277,1114.04295468745,98.4812954420892,1101.67527934804,110.855688103176,7.2835,8.84,10.0625
85167,85,579.702101359702,23.682323856613,509.43538268507,25.219573400251,456.390183660162,32.6378212287121,4.0853,4.9505,7.1513
85169,85,648.0,59.0,639.0,78.0,687.041571196458,56.3685648374787,9.1049,12.2066,8.2045
85171,85,313.956273764258,24.2281368821292,358.683285990603,30.5109732195456,373.839596304468,26.127020484282,7.717,8.5064,6.9888
85172,85,1143.58495080946,86.06244906453,1165.52775442329,104.198319721087,1250.45474339444,77.1135301684033,7.5257,8.94,6.1668
85174,85,375.389078498292,22.7508532423207,430.213174389018,38.302328590253,425.422384418918,33.5785001233655,6.0606,8.9031,7.893
85175,85,365.892740451751,16.4430671868475,374.746835443038,24.5253164556962,420.885135203934,22.5542505840572,4.494,6.5445,5.3588
85176,85,699.983988152031,28.7805457683654,619.959113584471,39.2274101106691,597.743694742101,27.9342044264718,4.1116,6.3274,4.6733
85177,85,708.590425531915,62.6968085106383,782.833566433567,104.355244755245,798.345722312463,66.1804074320661,8.8481,13.3305,8.2897
85178,85,5070.91513754428,265.434551344976,5264.99309302174,344.624236431462,5370.44198826502,219.032247221875,5.2345,6.5456,4.0785
85179,85,579.0,54.0,631.0,54.0,703.785498878371,48.8897068160215,9.3264,8.5578,6.9467
85181,85,372.809112828816,24.6616284873485,361.053781179619,36.0740363576499,375.33642313287,32.6611040263464,6.6151,9.9913,8.7018
85182,85,3366.0,224.0,3326.0,261.0,3386.80500823094,244.510779485495,6.6548,7.8473,7.2195
85184,85,182.81,10.1,191.449317853101,20.9683759349974,187.862391902827,21.684752571138,5.5249,10.9524,11.5429
85185,85,376.529387685372,34.9357163831788,404.048535961489,28.8650218600481,378.430453922935,33.3193371208356,9.2784,7.1439,8.8046
85186,85,533.704238298162,30.7521633445595,586.809435920184,33.531175181302,649.25774286699,18.4526722843162,5.762,5.7142,2.8421
85187,85,508.0,25.0,501.0,30.0,519.167300088016,31.1404403578024,4.9213,5.988,5.9982
85188,85,644.507030732517,39.5468706702775,659.394136129334,55.1989269372362,672.987471295003,41.056016475858,6.136,8.3712,6.1006
85189,85,1209.25506493506,84.0872727272726,1246.28080883544,110.691732518681,1256.28569153447,113.554025895549,6.9536,8.8818,9.0389
85190,85,1828.42918685262,90.6292681409117,1917.29289787455,123.125972006221,2140.22837756321,96.5531119238514,4.9567,6.4219,4.5113
85191,85,35231.8566933056,3086.3031215004,34740.4258662363,4270.75526312049,34604.041826247,3269.49189989142,8.76,12.2933,9.4483
85192,85,566.358342665173,15.5699888017917,564.106157112526,35.5031847133758,596.501491840661,19.7721572804832,2.7491,6.2937,3.3147
85193,85,323.0,16.0,339.0,31.0,403.865442023997,27.3345322123487,4.9536,9.1445,6.7682
85194,85,23100.7882367047,1953.68374843197,21996.1774523749,2352.15276985108,23927.2819960696,2183.81801188754,8.4572,10.6935,9.1269
85196,85,1097.76335401849,46.7110730328669,1132.06534477107,57.189990261896,1237.14846408116,37.7811017755828,4.2551,5.0518,3.0539
85197,85,2099.03431140205,133.872277051519,2215.8681640625,138.546875,2347.26144967648,92.3872587807752,6.3778,6.2525,3.936
85198,85,863.252973830295,27.8136399682792,889.977963133994,50.2082780653364,888.965100090063,39.1907936023872,3.222,5.6415,4.4086
85199,85,301.74081237911,27.852998065764,316.411214953271,42.5177570093458,343.22191642392,21.3314351087024,9.2308,13.4375,6.2151
85200,85,608.400300778218,64.8975022871776,643.997069499462,69.8794930318865,671.334921660085,56.9730117000278,10.6669,10.8509,8.4865
85201,85,187.218658892128,4.06997084548104,248.641149615369,14.6872618699712,261.847536553454,25.2023821590633,2.1739,5.907,9.6248
85202,85,924.0,62.0,979.0,81.0,967.42193558287,77.7099721024168,6.71,8.2737,8.0327
85204,85,1526.65917937069,125.618687624782,1491.5728489909,143.927282436932,1596.31702530337,142.534441764565,8.2283,9.6494,8.929
85205,85,335.0,17.0,331.071537398334,36.3387306032803,324.636026564277,31.645868399524,5.0746,10.9761,9.7481
85206,85,204.0,16.0,214.0,24.0,225.995346495438,23.6252420330843,7.8431,11.215,10.4539
85207,85,228.641626283668,17.5109817460526,228.627066412192,30.1008406797592,206.323183030003,23.3888503982401,7.6587,13.1659,11.336
85208,85,1338.23961854341,87.9811212346251,1408.2106488021,95.3093513340271,1504.67594068735,54.7200293582892,6.5744,6.7681,3.6367
85209,85,315.121771217712,31.4169741697417,348.547854785479,40.8910891089109,388.615768865532,26.9282071097011,9.9698,11.7318,6.9293
85210,85,1136.02195361986,98.9861153438617,1224.66029994991,120.261279769105,1316.95913559307,70.359778042226,8.7134,9.82,5.3426
85211,85,1410.45293526251,104.092467547049,1491.96444795122,118.439780070581,1549.96065491952,99.4480291077384,7.3801,7.9385,6.4162
85213,85,2509.20378012764,106.311665707975,2628.82914027277,159.673005038049,2569.90940309953,138.337839780551,4.2369,6.0739,5.383
85214,85,1189.20332409972,63.3839335180052,1366.23850831051,99.3034726976481,1621.66290420257,104.632345889195,5.3299,7.2684,6.4522
85215,85,2238.06238505958,105.368322819284,2325.82831726413,178.463823331149,2357.16727074712,122.364172578135,4.708,7.6731,5.1912
85216,85,1253.22143439707,74.9176050818276,1267.27267820575,79.3971533253749,1238.46308081859,57.0075434361021,5.978,6.2652,4.6031
85218,85,1019.82992212085,63.0204093454983,1039.31834532374,63.7919664268585,1151.37046805781,59.7160798667851,6.1795,6.1379,5.1865
85220,85,1017.74748436568,52.4684999532205,976.778219952691,67.2992196294086,1001.02868308553,49.3028683123052,5.1554,6.8899,4.9252
85221,85,1385.70025188917,97.0566750629723,1520.27763207194,137.856500562008,1621.92379519704,88.5612012444326,7.0042,9.0679,5.4603
85222,85,3808.77628866006,344.014619084897,3713.11229064838,454.868891944606,3563.72924464828,363.786759680227,9.0322,12.2503,10.208
85223,85,1514.0,120.0,1651.0,185.0,1671.9908425702,133.976028784768,7.926,11.2053,8.013
85226,85,5966.74417206317,459.57657602755,5789.60756673445,608.968202753971,6097.51851272933,540.048123046733,7.7023,10.5183,8.8569
85227,85,1134.98335298173,87.3898258962839,1100.98983726906,107.19897585885,1066.8884653737,76.3002511100699,7.6997,9.7366,7.1517
85229,85,354.332829046899,29.3645990922844,335.68181818182,19.1818181818183,321.788183583829,12.2896082167889,8.2873,5.7143,3.8192
85231,85,393.26,25.44,474.871233789337,34.8326865189251,414.743519291857,45.2300873552709,6.469,7.3352,10.9056
85232,85,638.867147270853,54.5005149330586,675.283142527773,63.1370130168964,690.673084225071,52.8210127419269,8.5308,9.3497,7.6478
85233,85,374.749568221071,35.5025906735751,378.73121869783,27.906510851419,372.659564094422,13.7846863779071,9.4737,7.3684,3.699
85234,85,4593.0,486.0,4606.0,623.0,4212.70411174834,427.334546071485,10.5813,13.5258,10.1439
85235,85,261.0,19.0,241.0,21.0,259.558979081276,23.0117127918699,7.2797,8.7137,8.8657
85236,85,846.886784548431,32.2570734357377,1018.06027657024,74.8726442836258,1122.88964267239,85.1456817211199,3.8089,7.3544,7.5827
85237,85,229.0,12.0,219.0,15.0,221.646445789343,21.9804656233767,5.2402,6.8493,9.9169
85238,85,2025.32158680189,95.0088094057894,2047.41494489051,131.049369933178,2076.66934748641,97.3110101979057,4.691,6.4007,4.6859
85239,85,617.922551252845,40.2072892938495,661.917722815022,54.5907842127397,695.695156229289,63.0597384191012,6.5068,8.2474,9.0643
85240,85,925.84553391538,28.7468099395568,1006.93707165109,60.2778816199377,1046.35086614254,35.7661997044796,3.1049,5.9863,3.4182
85242,85,613.0,37.0,603.0,44.0,623.4893170877,37.486955713226,6.0359,7.2968,6.0124
85243,85,1436.82684236551,117.595236830186,1349.30778149548,137.801364934204,1412.44264372744,156.602774363292,8.1844,10.2127,11.0874
85244,85,575.086137815092,61.0952903143804,534.036899359472,48.2910105067594,499.42995128046,26.5833318392228,10.6237,9.0426,5.3227
85245,85,105.695121951219,11.8536585365854,115.6,10.6857142857143,99.585798816568,4.02366863905325,11.215,9.2437,4.0404
85246,85,1409.4901176978,78.8636313890824,1410.94498236073,88.7470011741143,1504.48360258367,85.274699110203,5.5952,6.2899,5.668
85247,85,636.3417989418,33.2793650793651,684.255100793564,47.9240106439108,710.818262671936,23.9951520096363,5.2298,7.0038,3.3757
85248,85,244.0,16.0,249.0,21.0,240.007272946388,12.9494280455101,6.5574,8.4337,5.3954
85250,85,1203.7015615963,62.7044534412957,1395.83085548263,109.630521334616,1484.74743003549,83.3024391241139,5.2093,7.8541,5.6105
85251,85,389.523809523809,35.2380952380952,386.450617283952,36.6111111111113,359.372229906744,15.8474732746267,9.0465,9.4737,4.4098
85252,85,353.0,23.0,353.0,26.0,355.374193606934,25.136647308407,6.5156,7.3654,7.0733
85254,85,1107.0,75.0,1041.0,82.0,1025.32158919058,62.1078790678981,6.7751,7.877,6.0574
85255,85,1250.0,97.0,1220.0,144.0,1068.76387259451,100.172444219371,7.76,11.8033,9.3727
85256,85,799.834676636267,43.4024235995926,752.992631571166,53.366297108458,702.06415141798,40.0927102809027,5.4264,7.0872,5.7107
85259,85,802.0,35.0,880.0,46.0,841.304787417053,36.823271644564,4.3641,5.2273,4.3769
85260,85,423.315625590976,25.5679523489859,485.180940581615,48.7057899456168,508.367606020402,48.3072220013924,6.0399,10.0387,9.5024
85261,85,139.157261143522,14.1100513569415,151.462809917355,20.3305785123966,186.895467269635,22.2125222056344,10.1396,13.4228,11.885
85262,85,1897.80234936576,66.5152790874768,2105.7214445741,106.170834905654,2200.30286559892,105.33553239924,3.5049,5.042,4.7873
85264,85,771.811804073201,19.8513498890791,732.890770022487,57.3129267234686,722.370371574447,46.708009041266,2.572,7.8201,6.4659
85265,85,596.0,54.0,598.0,55.0,575.488442987778,60.5558339311872,9.0604,9.1973,10.5225
85266,85,918.637744527395,50.5399406374295,934.05305544419,70.819596416875,991.003553353589,41.5539138745155,5.5016,7.582,4.1931
85267,85,534.96923076923,52.5692307692307,550.888662790073,49.850494708394,607.022142359625,53.0111610643873,9.8266,9.0491,8.733
85268,85,815.0,58.0,868.0,94.0,886.770238565799,59.1513853432626,7.1166,10.8295,6.6704
85269,85,255.225964375936,25.1217037144755,225.575446039218,20.0988987447509,226.736444929418,26.18004429137,9.8429,8.9101,11.5465
85273,85,1052.25221238938,78.84007585335,1118.15575321565,97.3307983985076,1200.68389668917,102.439104888734,7.4925,8.7046,8.5317
85274,85,302.039754657057,24.3538829356188,296.866920152091,25.9011406844107,312.809614676724,19.8602140168782,8.0631,8.7248,6.349
85276,85,466.0,28.0,505.0,46.0,483.941827597526,30.1885788034635,6.0086,9.1089,6.2381
85277,85,829.0,48.0,874.0,83.0,937.524110283617,55.5300179549201,5.7901,9.4966,5.923
85278,85,629.790824261276,64.0303265940902,608.110169491528,73.6186440677969,624.513403704216,56.826279835511,10.1669,12.1061,9.0993
85280,85,1735.89181163103,69.5758848289681,1804.20104320631,153.705390372177,1903.00592157866,146.784365873521,4.0081,8.5193,7.7133
85281,85,637.492566897919,29.3448959365709,629.60159172229,49.4196722279455,598.507643672599,45.0058742090836,4.6032,7.8494,7.5197
85282,85,536.436107854631,37.1981242672919,526.138392857143,37.9988839285714,564.789147861702,23.5874264062539,6.9343,7.2222,4.1763
85284,85,2469.59322528689,173.304787739431,2419.85443165826,240.786506205467,2488.93833608603,145.373363150137,7.0175,9.9505,5.8408
85285,85,434.048442906575,19.9307958477509,503.17163754264,35.9609089340843,480.976240725729,26.1190402632534,4.5918,7.1468,5.4304
85286,85,330.0,35.0,332.0,30.0,335.638052551756,28.0688343688935,10.6061,9.0361,8.3628
85287,85,307.861562650308,13.3406677148467,300.942664475479,23.3394794922945,286.419482749612,16.6854260844528,4.3333,7.7555,5.8255
85288,85,4233.07937194028,340.372006427426,4099.79748315762,424.839351864308,4304.15881258796,301.466508579912,8.0408,10.3624,7.0041
85289,85,1411.64030077512,74.6145991022009,1370.87191109506,102.783685782395,1297.07503676324,83.7491794308314,5.2857,7.4977,6.4568
85290,85,331.0,21.0,323.0,29.0,308.580075458925,22.7338189892282,6.3444,8.9783,7.3672
85291,85,717.869899740611,45.4552327315327,799.39258255716,61.9749826213467,783.581772879631,52.1135068730741,6.332,7.7528,6.6507
85292,85,869.994838589115,59.0523951299551,892.944866743009,76.683595787468,883.765165986364,56.9923282304887,6.7877,8.5877,6.4488
85293,85,906.884566326531,61.7251275510204,1000.59823677581,67.7172544080602,1001.39056463718,36.5673280867464,6.8063,6.7677,3.6517
85294,85,1460.26762446185,149.311135974483,1361.1681822719,188.118827352352,1335.53927101898,138.105153110858,10.2249,13.8204,10.3408
85295,85,1899.99784875408,82.6789147351055,1940.14618872576,128.181004303204,2047.24043598411,101.282930116988,4.3515,6.6068,4.9473
85296,85,744.572963294538,39.942703670546,777.910116565932,58.5412236152066,709.02306501433,53.1844374842242,5.3645,7.5254,7.5011
85297,85,665.097780974521,61.3390375064785,616.018645731107,66.403336604514,586.386578927875,41.1652424477519,9.2226,10.7794,7.0202
85298,85,890.479509527628,70.6097164140563,935.063993957017,89.4751035227009,1108.94349667093,63.6732785027151,7.9294,9.5689,5.7418
85300,85,2982.76154850606,134.950034886382,2998.15151062508,199.819718469132,2952.9342190903,135.152850160049,4.5243,6.6648,4.5769
85301,85,933.471354166667,49.5390625,1052.48529269608,65.4692198570392,1148.64125496314,43.5983406601112,5.307,6.2204,3.7956
85302,85,3435.23798161141,134.826603936393,3489.30033500166,186.902803321473,3300.04851296416,169.092328837245,3.9248,5.3565,5.1239
85303,85,1012.0,95.0,1029.0,99.0,1022.44970980013,59.0141313999081,9.3874,9.621,5.7718
85304,85,390.540499282585,27.6760983743564,423.249264620836,56.8950934426792,426.930111244564,42.9420366134118,7.0866,13.4425,10.0583
85305,85,482.268740224371,27.3638435091089,472.403370049459,34.8509940992324,433.881782345615,29.4839910810129,5.674,7.3774,6.7954
85306,85,466.0,31.0,458.0,38.0,428.060928566675,30.2931587166177,6.6524,8.2969,7.0768
