id_election,id_brut_miom,code_departement,libelle_departement,code_canton,libelle_canton,code_commune,libelle_commune,code_circonscription,libelle_circonscription,code_bv,inscrits,abstentions,votants,blancs,nuls,exprimes,ratio_abstentions_inscrits,ratio_votants_inscrits,ratio_blancs_inscrits,ratio_blancs_votants,ratio_nuls_inscrits,ratio_nuls_votants,ratio_exprimes_inscrits,ratio_exprimes_votants,taux_participation,taux_abstention,annee,type_election
2022_pres_t1,44109_0553,44,Loire-Atlantique,,,44109,Nantes,3.0,3ème circonscription,0553,1007,199,808,5.0,2,801,19.76,80.24,0.5,0.62,0.2,0.25,79.54,99.13,80.2383,19.7617,2022,pres
2022_pres_t1,44109_0554,44,Loire-Atlantique,,,44109,Nantes,3.0,3ème circonscription,0554,1084,291,793,19.0,4,770,26.85,73.15,1.75,2.4,0.37,0.5,71.03,97.1,73.155,26.845,2022,pres
2022_pres_t1,44109_0555,44,Loire-Atlantique,,,44109,Nantes,3.0,3ème circonscription,0555,971,213,758,7.0,3,748,21.94,78.06,0.72,0.92,0.31,0.4,77.03,98.68,78.0639,21.9361,2022,pres
2022_pres_t1,44109_0561,44,Loire-Atlantique,,,44109,Nantes,3.0,3ème circonscription,0561,970,349,621,6.0,7,608,35.98,64.02,0.62,0.97,0.72,1.13,62.68,97.91,64.0206,35.9794,2022,pres
2022_pres_t1,44109_0562,44,Loire-Atlantique,,,44109,Nantes,3.0,3ème circonscription,0562,970,483,487,6.0,4,477,49.79,50.21,0.62,1.23,0.41,0.82,49.18,97.95,50.2062,49.7938,2022,pres
2022_pres_t1,44109_0563,44,Loire-Atlantique,,,44109,Nantes,3.0,3ème circonscription,0563,951,361,590,4.0,2,584,37.96,62.04,0.42,0.68,0.21,0.34,61.41,98.98,62.04,37.96,2022,pres
2022_pres_t1,44109_0564,44,Loire-Atlantique,,,44109,Nantes,3.0,3ème circonscription,0564,988,400,588,8.0,3,577,40.49,59.51,0.81,1.36,0.3,0.51,58.4,98.13,59.5142,40.4858,2022,pres
2022_pres_t1,44109_0565,44,Loire-Atlantique,,,44109,Nantes,3.0,3ème circonscription,0565,989,230,759,8.0,4,747,23.26,76.74,0.81,1.05,0.4,0.53,75.53,98.42,76.7442,23.2558,2022,pres
2022_pres_t1,44109_0371,44,Loire-Atlantique,,,44109,Nantes,4.0,4ème circonscription,0371,1086,261,825,10.0,2,813,24.03,75.97,0.92,1.21,0.18,0.24,74.86,98.55,75.9669,24.0331,2022,pres
2022_pres_t1,44109_0372,44,Loire-Atlantique,,,44109,Nantes,4.0,4ème circonscription,0372,868,287,581,9.0,2,570,33.06,66.94,1.04,1.55,0.23,0.34,65.67,98.11,66.9355,33.0645,2022,pres
2022_pres_t1,44109_0373,44,Loire-Atlantique,,,44109,Nantes,4.0,4ème circonscription,0373,1022,224,798,10.0,5,783,21.92,78.08,0.98,1.25,0.49,0.63,76.61,98.12,78.0822,21.9178,2022,pres
2022_pres_t1,44109_0381,44,Loire-Atlantique,,,44109,Nantes,4.0,4ème circonscription,0381,933,274,659,10.0,2,647,29.37,70.63,1.07,1.52,0.21,0.3,69.35,98.18,70.6324,29.3676,2022,pres
2022_pres_t1,44109_0382,44,Loire-Atlantique,,,44109,Nantes,4.0,4ème circonscription,0382,1010,235,775,10.0,2,763,23.27,76.73,0.99,1.29,0.2,0.26,75.54,98.45,76.7327,23.2673,2022,pres
2022_pres_t1,44109_0383,44,Loire-Atlantique,,,44109,Nantes,4.0,4ème circonscription,0383,941,196,745,13.0,1,731,20.83,79.17,1.38,1.74,0.11,0.13,77.68,98.12,79.1711,20.8289,2022,pres
2022_pres_t1,44109_0384,44,Loire-Atlantique,,,44109,Nantes,4.0,4ème circonscription,0384,905,204,701,9.0,3,689,22.54,77.46,0.99,1.28,0.33,0.43,76.13,98.29,77.4586,22.5414,2022,pres
2022_pres_t1,44109_0385,44,Loire-Atlantique,,,44109,Nantes,4.0,4ème circonscription,0385,1017,220,797,5.0,5,787,21.63,78.37,0.49,0.63,0.49,0.63,77.38,98.75,78.3677,21.6323,2022,pres
2022_pres_t1,44109_0271,44,Loire-Atlantique,,,44109,Nantes,5.0,5ème circonscription,0271,879,268,611,5.0,3,603,30.49,69.51,0.57,0.82,0.34,0.49,68.6,98.69,69.5108,30.4892,2022,pres
2022_pres_t1,44109_0272,44,Loire-Atlantique,,,44109,Nantes,5.0,5ème circonscription,0272,970,259,711,6.0,4,701,26.7,73.3,0.62,0.84,0.41,0.56,72.27,98.59,73.299,26.701,2022,pres
2022_pres_t1,44109_0273,44,Loire-Atlantique,,,44109,Nantes,5.0,5ème circonscription,0273,933,190,743,11.0,1,731,20.36,79.64,1.18,1.48,0.11,0.13,78.35,98.38,79.6356,20.3644,2022,pres
2022_pres_t1,44109_0274,44,Loire-Atlantique,,,44109,Nantes,5.0,5ème circonscription,0274,944,190,754,5.0,4,745,20.13,79.87,0.53,0.66,0.42,0.53,78.92,98.81,79.8729,20.1271,2022,pres
2022_pres_t1,44109_0275,44,Loire-Atlantique,,,44109,Nantes,5.0,5ème circonscription,0275,972,264,708,11.0,2,695,27.16,72.84,1.13,1.55,0.21,0.28,71.5,98.16,72.8395,27.1605,2022,pres
2022_pres_t1,44109_0711,44,Loire-Atlantique,,,44109,Nantes,5.0,5ème circonscription,0711,949,162,787,7.0,3,777,17.07,82.93,0.74,0.89,0.32,0.38,81.88,98.73,82.9294,17.0706,2022,pres
2022_pres_t1,44109_0712,44,Loire-Atlantique,,,44109,Nantes,5.0,5ème circonscription,0712,970,204,766,9.0,4,753,21.03,78.97,0.93,1.17,0.41,0.52,77.63,98.3,78.9691,21.0309,2022,pres
2022_pres_t1,44109_0713,44,Loire-Atlantique,,,44109,Nantes,5.0,5ème circonscription,0713,994,331,663,10.0,4,649,33.3,66.7,1.01,1.51,0.4,0.6,65.29,97.89,66.7002,33.2998,2022,pres
2022_pres_t1,44109_0714,44,Loire-Atlantique,,,44109,Nantes,5.0,5ème circonscription,0714,1064,277,787,13.0,3,771,26.03,73.97,1.22,1.65,0.28,0.38,72.46,97.97,73.9662,26.0338,2022,pres
2022_pres_t1,44109_0715,44,Loire-Atlantique,,,44109,Nantes,5.0,5ème circonscription,0715,979,246,733,8.0,0,725,25.13,74.87,0.82,1.09,0.0,0.0,74.06,98.91,74.8723,25.1277,2022,pres
2022_pres_t1,44109_0751,44,Loire-Atlantique,,,44109,Nantes,5.0,5ème circonscription,0751,949,229,720,9.0,1,710,24.13,75.87,0.95,1.25,0.11,0.14,74.82,98.61,75.8693,24.1307,2022,pres
2022_pres_t1,44109_0752,44,Loire-Atlantique,,,44109,Nantes,5.0,5ème circonscription,0752,1010,274,736,9.0,8,719,27.13,72.87,0.89,1.22,0.79,1.09,71.19,97.69,72.8713,27.1287,2022,pres
2022_pres_t1,44109_0753,44,Loire-Atlantique,,,44109,Nantes,5.0,5ème circonscription,0753,802,198,604,8.0,4,592,24.69,75.31,1.0,1.32,0.5,0.66,73.82,98.01,75.3117,24.6883,2022,pres
2022_pres_t1,44109_0754,44,Loire-Atlantique,,,44109,Nantes,5.0,5ème circonscription,0754,800,292,508,13.0,2,493,36.5,63.5,1.62,2.56,0.25,0.39,61.62,97.05,63.5,36.5,2022,pres
2022_pres_t1,44109_0755,44,Loire-Atlantique,,,44109,Nantes,5.0,5ème circonscription,0755,880,272,608,6.0,2,600,30.91,69.09,0.68,0.99,0.23,0.33,68.18,98.68,69.0909,30.9091,2022,pres
2022_pres_t1,44109_0761,44,Loire-Atlantique,,,44109,Nantes,5.0,5ème circonscription,0761,885,181,704,8.0,2,694,20.45,79.55,0.9,1.14,0.23,0.28,78.42,98.58,79.548,20.452,2022,pres
2022_pres_t1,44109_0762,44,Loire-Atlantique,,,44109,Nantes,5.0,5ème circonscription,0762,1094,208,886,14.0,1,871,19.01,80.99,1.28,1.58,0.09,0.11,79.62,98.31,80.9872,19.0128,2022,pres
2022_pres_t1,44109_0763,44,Loire-Atlantique,,,44109,Nantes,5.0,5ème circonscription,0763,1017,237,780,12.0,2,766,23.3,76.7,1.18,1.54,0.2,0.26,75.32,98.21,76.6962,23.3038,2022,pres
2022_pres_t1,44109_0764,44,Loire-Atlantique,,,44109,Nantes,5.0,5ème circonscription,0764,880,267,613,12.0,2,599,30.34,69.66,1.36,1.96,0.23,0.33,68.07,97.72,69.6591,30.3409,2022,pres
2022_pres_t1,44109_0765,44,Loire-Atlantique,,,44109,Nantes,5.0,5ème circonscription,0765,929,171,758,8.0,3,747,18.41,81.59,0.86,1.06,0.32,0.4,80.41,98.55,81.5931,18.4069,2022,pres
2022_pres_t1,44109_0766,44,Loire-Atlantique,,,44109,Nantes,5.0,5ème circonscription,0766,1072,191,881,17.0,5,859,17.82,82.18,1.59,1.93,0.47,0.57,80.13,97.5,82.1828,17.8172,2022,pres
2022_pres_t1,44114_0021,44,Loire-Atlantique,,,44114,Orvault,1.0,1ère circonscription,0021,821,134,687,19.0,0,668,16.32,83.68,2.31,2.77,0.0,0.0,81.36,97.23,83.6784,16.3216,2022,pres
2022_pres_t1,44114_0022,44,Loire-Atlantique,,,44114,Orvault,1.0,1ère circonscription,0022,865,199,666,8.0,0,658,23.01,76.99,0.92,1.2,0.0,0.0,76.07,98.8,76.9942,23.0058,2022,pres
2022_pres_t1,44114_0023,44,Loire-Atlantique,,,44114,Orvault,1.0,1ère circonscription,0023,879,153,726,27.0,0,699,17.41,82.59,3.07,3.72,0.0,0.0,79.52,96.28,82.5939,17.4061,2022,pres
2022_pres_t1,44114_0024,44,Loire-Atlantique,,,44114,Orvault,1.0,1ère circonscription,0024,885,189,696,18.0,0,678,21.36,78.64,2.03,2.59,0.0,0.0,76.61,97.41,78.6441,21.3559,2022,pres
2022_pres_t1,44143_0025,44,Loire-Atlantique,,,44143,Rezé,4.0,4ème circonscription,0025,934,244,690,6.0,3,681,26.12,73.88,0.64,0.87,0.32,0.43,72.91,98.7,73.8758,26.1242,2022,pres
2022_pres_t1,44143_0026,44,Loire-Atlantique,,,44143,Rezé,4.0,4ème circonscription,0026,1030,301,729,11.0,2,716,29.22,70.78,1.07,1.51,0.19,0.27,69.51,98.22,70.7767,29.2233,2022,pres
2022_pres_t1,44143_0027,44,Loire-Atlantique,,,44143,Rezé,4.0,4ème circonscription,0027,1144,237,907,14.0,5,888,20.72,79.28,1.22,1.54,0.44,0.55,77.62,97.91,79.2832,20.7168,2022,pres
2022_pres_t1,44143_0028,44,Loire-Atlantique,,,44143,Rezé,4.0,4ème circonscription,0028,817,186,631,3.0,2,626,22.77,77.23,0.37,0.48,0.24,0.32,76.62,99.21,77.2338,22.7662,2022,pres
2022_pres_t1,44143_0029,44,Loire-Atlantique,,,44143,Rezé,4.0,4ème circonscription,0029,1005,251,754,16.0,4,734,24.98,75.02,1.59,2.12,0.4,0.53,73.03,97.35,75.0249,24.9751,2022,pres
2022_pres_t1,44143_0030,44,Loire-Atlantique,,,44143,Rezé,4.0,4ème circonscription,0030,1063,253,810,13.0,6,791,23.8,76.2,1.22,1.6,0.56,0.74,74.41,97.65,76.1994,23.8006,2022,pres
2022_pres_t1,44143_0031,44,Loire-Atlantique,,,44143,Rezé,4.0,4ème circonscription,0031,900,192,708,12.0,8,688,21.33,78.67,1.33,1.69,0.89,1.13,76.44,97.18,78.6667,21.3333,2022,pres
2022_pres_t1,44143_0032,44,Loire-Atlantique,,,44143,Rezé,4.0,4ème circonscription,0032,768,183,585,7.0,0,578,23.83,76.17,0.91,1.2,0.0,0.0,75.26,98.8,76.1719,23.8281,2022,pres
2022_pres_t1,44143_0033,44,Loire-Atlantique,,,44143,Rezé,4.0,4ème circonscription,0033,505,106,399,3.0,0,396,20.99,79.01,0.59,0.75,0.0,0.0,78.42,99.25,79.0099,20.9901,2022,pres
2022_pres_t1,44162_0034,44,Loire-Atlantique,,,44162,Saint-Herblain,3.0,3ème circonscription,0034,692,138,554,7.0,4,543,19.94,80.06,1.01,1.26,0.58,0.72,78.47,98.01,80.0578,19.9422,2022,pres
2022_pres_t1,44162_0035,44,Loire-Atlantique,,,44162,Saint-Herblain,3.0,3ème circonscription,0035,672,189,483,7.0,5,471,28.12,71.88,1.04,1.45,0.74,1.04,70.09,97.52,71.875,28.125,2022,pres
2022_pres_t1,44162_0036,44,Loire-Atlantique,,,44162,Saint-Herblain,3.0,3ème circonscription,0036,814,165,649,12.0,5,632,20.27,79.73,1.47,1.85,0.61,0.77,77.64,97.38,79.7297,20.2703,2022,pres
