CODGEO,P22_POP,P16_POP,SUPERF,NAIS1621,DECE1621,P22_MEN,NAISD24,DECESD24,P22_LOG,P22_RP,P22_RSECOCC,P22_LOGVAC,P22_RP_PROP,MED_SL23,PR_MD60_23,P22_EMPLT,P22_EMPLT_SAL,P16_EMPLT,P22_POP1564,P22_CHOM1564,P22_ACT1564,ETTOT24,ETAZ24,ETBE24,ETFZ24,ETGU24,ETOQ24,ETTEF124,ETTEFP1024
85181,643,616,17.48,28,26,274.179368358685,3,5,303.847775697736,274.179368358685,18.4148735207906,11.2535338182609,219.008952564295,24220,s,58.8476552130825,25.9709508064838,67.4575425817388,378.201930302913,32.9113301106356,291.568703472979,10,3,0,2,3,2,9,0
85182,5641,5533,36.65,292,329,2534.73858844457,46,64,2871.45188138826,2534.73858844457,94.8919280114039,241.821364932287,1769.36362878384,24930,10,4665.3272309786,4320.18973574162,4789.53957182775,3413.91638307582,246.570220697312,2615.86051432707,235,9,29,18,142,37,152,69
85184,318,320,13.81,17,11,149.35295874152,2,2,214.269889370779,149.35295874152,36.9527143581936,27.9642162710654,127.395181628233,23590,s,51.4433858645209,33.5527697884747,43.139989698427,188.105249221565,10.5089681893158,148.654743219839,7,2,0,1,2,2,5,0
85185,646,672,17.07,35,91,273.975030620805,3,20,321.008737882564,273.975030620805,27.1750308623498,19.8586763994094,219.453108534918,25000,s,122.936999294605,86.7331761501752,149.32117668491,377.017569600439,33.1853185530311,305.857498270066,12,5,1,1,2,3,6,3
85186,1018,975,8.26,55,36,407.982258679129,8,9,440.488177539643,407.982258679129,6.320595333989,26.1853235265259,333.896416053483,26220,s,280.454349039931,250.747297770065,301.020084896288,652.828009281468,18.7168093692325,520.251154458672,22,1,5,3,10,3,14,5
85187,861,869,22.09,47,33,367.904635866018,8,6,412.611057884367,367.904635866018,22.3532110091743,22.3532110091743,290.658721921897,25280,s,219.944430631038,176.866800685079,221.481319162778,520.439157623972,31.4689412022276,427.592649719405,21,8,2,1,7,3,14,5
85188,1157,1097,23.88,75,47,480,12,9,592,480,59,53,417,24990,s,132.951773244229,84.5600467037506,141.069995865691,686,42,538,23,4,2,5,9,3,17,3
85189,2179,2071,14.62,116,194,929.769907497071,12,41,1111.76560171433,929.769907497071,132.076875231956,49.9188189853061,718.23429876678,26080,s,335.026538083358,259.564118503272,300.083823896469,1266.25753983617,114.182611380213,1005.35647854703,51,12,3,10,20,6,40,6
85190,3571,3299,28.15,229,214,1451,33,34,1553,1451,36,66,1094,24980,s,1197.3507152403,1025.25331770897,1061.58726666455,2174,98,1815,99,10,7,18,50,14,72,19
85191,54699,53741,87.52,3085,3006,28216.3772507702,451,534,31207.0212099248,28216.3772507702,1120.76553350964,1869.87842564492,13515.0160401219,25090,15.6,45657.4038438503,42252.5612373438,42073.2610169221,34312.425137398,3031.2446981022,24782.8708911773,2633,24,131,145,1904,429,1699,715
85192,980,942,10.92,62,26,404,14,2,447,404,13,30,329,25260,s,205.550533769945,168.399537045871,222.264802095413,595,20,476,18,3,2,3,6,4,15,2
85193,664,622,14.11,47,25,260.255085408397,8,5,318.977826841418,260.255085408397,34.423676012461,24.2990654205607,224.956443215575,23740,s,66.4663938400532,38.1306603585658,94.9802411909645,406.287389803797,27.5023831793576,309.545067634868,14,3,1,3,3,4,12,1
85194,48740,43219,85.66,1516,4321,26056.7901264873,213,743,42935.2779759483,26056.7901264873,15459.0501435175,1419.43770594353,17033.9174125493,28010,9.2,19489.0134532549,15920.3743875245,16621.1702673271,23771.5098038637,2063.41881923943,17536.1262407679,2168,44,125,166,1620,213,1560,332
85196,1942,1818,20.19,138,50,767.765021096478,27,8,827.466394269578,767.765021096478,14.3725528009314,45.3288203721682,647.675497442252,25960,s,225.662301649117,157.777733193629,282.219530083075,1250.0966399851,38.3969912750048,1044.30714153799,34,6,2,9,14,3,25,7
85197,3833,3638,48.47,302,129,1491.11429764686,37,16,1633.72477991556,1491.11429764686,44.4365995474929,98.1738827212052,1192.34872548197,26180,s,632.152978956022,503.135835075343,757.017517447913,2373.6456088917,93.5043002289192,1968.24456313859,84,20,11,8,38,7,63,12
85198,1382,1341,12.63,79,27,553.995345705538,11,7,602.332613673172,553.995345705538,19.3349071870538,29.0023607805808,464.39260159345,26230,s,170.35947569595,113.821035027086,162.522613933515,879.281009263175,28.8272266215841,715.540292981957,27,2,2,8,11,4,22,1
85199,533,532,11.63,36,12,208.472435711405,8,2,246.946794685764,208.472435711405,23.4599749843652,15.0143839899937,142.775842925296,23810,s,129.33933736213,112.260104903755,102.704617859208,340.297833339517,21.1458675096944,262.504934366434,12,1,2,1,6,2,7,5
85200,1166,1059,20.85,66,37,479.548692661819,9,11,610.718252786603,479.548692661819,117.192475849192,13.9770842755917,387.07718083509,24860,s,128.798089435004,92.3399867396875,133.821299002771,698.26393891434,59.2349713216148,548.606029985499,17,2,1,5,6,3,13,3
85201,511,462,15.53,18,27,244.186732792927,2,7,449.829252927731,244.186732792927,160.043526539695,45.5989935951086,210.168629011316,25190,s,41.3646666910612,25.2295788630272,30.7261499450389,262.897093928034,22.1602354689746,195.238365566323,13,4,0,2,6,1,9,0
85202,1587,1605,32.73,119,74,643.988780128948,16,5,730.445389558557,643.988780128948,35.5997803533683,50.8568290762405,513.699735271654,25140,s,473.004711513649,387.205970533848,484.352547064276,970.09961284141,77.7535200123697,790.374120830599,43,14,6,2,15,6,31,9
85204,2653,2539,42.42,163,171,1097.79921513537,28,37,1246.48087785355,1097.79921513537,60.3044506129693,88.3772121052136,786.587790489077,24610,s,660.06081409511,524.894453086882,660.803321754819,1609.71556729017,143.689102840271,1312.94738508025,82,13,7,12,41,9,59,15
85205,543,537,21.08,28,33,223.058678470125,2,2,280.592494135429,223.058678470125,28.7669078326518,28.7669078326518,186.05895132206,23500,s,68.10819496106,40.4726869709164,82.7182384845181,327.050746127664,31.8807364864748,253.020992365392,8,4,1,0,1,2,7,1
85206,400,376,13.91,20,31,209.085966479803,1,2,397.894790009215,209.085966479803,184.726470588236,4.08235294117648,173.393192636625,22990,s,51.4314768468366,24.0503613105104,85.1179945964717,226.392935003855,23.6039543174346,164.315821433838,9,1,0,2,5,1,8,1
85207,413,384,16.24,17,18,205.734322410636,1,1,341.239473969251,205.734322410636,126.959781640504,8.54536991811083,185.144174871058,24670,s,44.4925884854514,26.3231759984147,38.0895541854613,205.48598066753,15.0950908907326,152.435225202223,4,1,0,0,2,1,4,0
85208,2425,2299,39.47,174,134,973,17,29,1054,973,28,53,749,26610,s,775.251644209859,635.051372998451,779.0856380304,1517,55,1223,63,16,7,10,24,6,52,8
85209,613,606,18.93,56,16,245,7,4,287,245,27,15,197,24640,s,62.8801866968566,36.8823358738532,71.0040233016821,383,27,317,19,12,1,0,4,2,17,0
85210,2251,2102,29.44,158,214,872.546519718879,25,36,1025.71008008888,872.546519718879,69.6198001681832,83.5437602018198,704.589244327544,24000,s,353.605938973991,245.90159434074,320.986486801204,1356.9928489593,72.6806223641556,1072.45453793078,52,13,3,8,19,9,42,4
85211,2547,2373,36.11,159,87,1016.24635014996,21,17,1137.105750645,1016.24635014996,45.1909062720601,75.6684942229843,777.687780718947,26180,s,318.92223002917,220.679784300004,264.84822079141,1565.72082107825,100.518643108075,1293.6006979823,51,9,2,9,24,7,42,3
85212,1338,1239,17.09,92,53,516.781223148065,8,6,547.869370932449,516.781223148065,8.29017274250232,22.7979750418814,405.48480288272,vm,vm,0,0,,837.535814229867,35.9155761263407,704.377058018674,0,0,0,0,0,0,0,0
85213,4285,4141,54.26,245,300,1755.10929556378,33,40,1979.21344662899,1755.10929556378,66.0517497876398,158.052401277567,1476.14541526491,25930,s,931.476870082089,718.397360072413,802.933002965082,2540.53878555736,130.707152025967,2043.59750795775,125,15,7,20,60,23,93,16
85214,2592,2115,15.62,176,68,1081.5171609126,18,16,1204.15309656126,1081.5171609126,66.3578007961911,56.2781348524658,937.392706773892,26730,s,294.0600211231,190.998277650104,209.384058766209,1598.39311077768,74.7528368061293,1321.60617138894,71,2,2,25,32,10,56,7
85215,3924,3787,36.82,240,245,1639.18858146718,45,46,1758.7203703498,1639.18858146718,31.1822057954661,88.3495830871539,1176.96995003512,25530,s,2913.26558070573,2686.08652303888,2743.04981512411,2397.36314229926,124.389203341665,1928.97056587293,127,19,13,16,65,14,92,29
85216,2074,2049,35.52,99,156,850.329185891965,16,43,923.790513721445,850.329185891965,28.9706644961328,44.4906633333468,654.858065317795,25600,s,945.426640645676,788.110915467471,826.465952794816,1244.56330855285,57.0123044740934,998.600710968951,90,11,4,16,48,11,71,17
85218,1820,1652,15.37,91,54,762.984211237466,23,7,854.777599031269,762.984211237466,46.9166204279435,44.876767365859,644.442824673536,26250,s,141.687754096766,78.0676867740512,170.831868637314,1184.19699548969,61.3588255756942,969.381882829646,29,4,3,7,11,4,19,0
85220,1629,1503,24.34,102,76,665.91937780297,12,15,730.465408208376,665.91937780297,35.858905780781,28.6871246246248,507.588758332852,25240,s,320.778182575205,242.16337341695,268.278906594868,1015.37591455935,50.0659176391276,768.244211753272,32,8,4,4,5,11,23,5
85221,2752,2621,41.9,149,123,1263.31962332853,18,17,1502.2936357987,1263.31962332853,142.984450975875,95.9895614942936,1015.82321471304,24790,s,373.234484091769,249.568736546237,364.533599100093,1635.99280317565,89.2856921015023,1285.89952483171,58,10,3,15,20,10,40,7
85222,8140,7570,10.25,275,891,4406.27869931344,46,175,9991.72764331362,4406.27869931344,4797.61104240269,787.837901597499,2616.4335135048,27450,8,5790.80189450386,4940.70096138649,5489.92824012528,3656.64200145028,369.663424382871,2633.74698063298,621,3,23,35,511,49,441,102
85223,3593,3498,47.83,223,249,1528.22382655226,16,55,1751.56188073366,1528.22382655226,90.8490140882178,132.489040093182,1071.17864454992,24380,s,2745.82443030767,2502.10989582742,2610.74851385508,2056.2212357943,148.371343089609,1630.95010818681,182,16,26,20,98,22,135,37
85226,12923,11049,48.85,350,982,6737.297098514,56,202,18427.6455450971,6737.297098514,11218.3019945647,472.046452018394,4873.48490720439,27070,10,3075.00480053319,2434.70211556125,2748.0418101461,6113.9501543522,515.807482493965,4216.22423603267,427,16,26,61,295,29,290,42
85227,1904,1965,35.2,106,244,808.36817719453,21,42,964.403882895289,808.36817719453,50.6609434093375,105.374762291422,586.485930502293,24390,s,404.296970370798,308.85451770156,446.846185142922,1066.70047948761,76.3774675514637,803.877705163918,44,9,3,6,18,8,31,10
85229,628,613,18.86,27,39,303.232721749385,4,12,396.328576671665,303.232721749385,48.76449543548,44.3313594868,225.602397936087,23240,s,416.837124645091,377.915095728446,399.123667927204,329.899333867558,12.6428137826457,250.132109577038,18,5,2,2,6,3,14,3
85231,824,817,10.88,25,41,402.395966427863,5,12,606.086910474411,402.395966427863,167.082894194864,36.6080498516837,329.641710684306,25470,s,80.0389979176982,51.2496638686045,51.8534003133294,427.525394481859,37.2144259446859,343.185295493238,18,5,1,5,5,2,16,1
85232,1095,1050,28.91,88,21,432.180894874057,12,8,490.982259869507,432.180894874057,27.8532781557395,30.9480868397106,318.137711071622,25000,s,220.073811239744,172.957259403769,184.150103509279,694.688859563122,53.2104340737125,569.380014564411,27,8,5,4,8,2,20,5
85233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85234,8809,8636,61.72,312,958,4402.28415301691,55,205,14394.9348285457,4402.28415301691,9575.43808080753,417.212594721217,3071.40504397878,26700,12,3582.6352135593,2958.0823507547,3650.31431962142,4235.96700081569,429.279233766137,3019.50558139612,588,7,19,52,479,31,341,62
85235,427,404,20.75,35,15,198.51848480366,4,3,264.981642698396,198.51848480366,51.3578947368416,15.1052631578946,160.303463354977,24480,s,37.7783280665335,14.7027016012997,60.9947242974045,259.721498206264,23.0762967689752,205.706655031909,10,5,0,1,2,2,10,0
85236,2018,1713,28.31,139,84,866.777129258102,12,13,1009.71435804154,866.777129258102,87.0519964771321,55.885232306307,680.379735775073,25360,s,374.831095314913,263.293653154682,296.924969812616,1161.96609792184,73.0374048925431,967.955819051276,48,4,5,10,23,6,38,8
85237,394,363,19.22,20,15,174.950416456278,2,3,227.950416456278,174.950416456278,33,20,141.062784180737,24250,s,68.1096097238817,38.0792975907856,58.7542344602381,223.993842809085,22.1291111464068,175.956153135251,11,6,1,1,2,1,10,0
85238,3613,3612,15.79,195,483,1460.75833690758,27,80,1631.86545580324,1460.75833690758,82.2078895252905,88.8992293703723,1051.12783948822,26260,s,1892.83127450714,1721.91195467539,1951.3380480473,2060.870160371,96.1566291110158,1623.7972605397,106,5,12,14,58,17,76,23
85239,1196,1055,10.71,67,51,463.228833833283,12,10,526.180031654733,463.228833833283,43.7457476386349,19.2054501828153,398.007541139341,25340,s,96.2794762554369,58.2388619867314,80.0427243810394,717.112678969346,65.0024610214696,588.060665760192,20,5,0,3,8,4,15,1
85240,1619,1605,14.28,104,36,656,17,8,703,656,11,36,543,26990,s,386.562730639942,310.67841896425,381.719851485759,1049,36,862,53,9,5,5,31,3,30,11
85242,1033,965,9.28,57,22,430.465837192184,8,3,465.22139274774,430.465837192184,16.3555555555555,18.4,340.556489002484,24650,s,160.329466388935,114.039196554454,155.911333823328,629.53968086835,37.8267144036139,504.72793282073,29,6,3,5,13,2,20,4
85243,2933,2659,15.85,115,282,1457.10317435137,12,46,2630.06239438315,1457.10317435137,1042.7480430788,130.211176952987,1143.27612261852,26260,s,443.015278108131,312.416219215532,379.091689785966,1368.3366940317,103.594299857238,1030.53098364898,61,5,5,8,35,8,42,7
85244,802,815,13.56,54,23,338.161320658951,4,5,371.360038607669,338.161320658951,9.76432880844644,23.4343891402715,286.726571786955,25340,s,185.93847963668,138.357129552169,209.340493561837,495.242997504052,26.2946895525623,372.948330181819,17,3,3,1,7,3,12,5
85245,169,175,5.64,7,8,86,0,0,100,86,11,3,65,22110,s,120.690846806122,109.591519252547,110.083818640576,99,4,75,7,2,1,1,2,1,5,1
85246,2540,2321,41.74,170,142,1036.14547153258,35,30,1125.89407684163,1036.14547153258,16.3179282380094,73.4306770710425,799.105410218506,25850,s,701.824178453909,580.952044681694,645.653318525634,1516.64415872487,85.9640707519733,1254.86282637989,69,17,9,10,27,6,54,11
85247,1144,1062,14.03,75,20,435.723506535957,9,3,460.356741034501,435.723506535957,8.56808156471072,16.0651529338326,348.221972066032,25470,s,201.789168280662,153.405207495979,195.863917381536,726.421319325802,24.6053647693161,588.507241751887,27,9,2,7,7,2,21,4
85248,421,409,18.81,21,19,195.898502067429,6,2,276.020076957712,195.898502067429,56.795040428555,23.3265344617279,178.663972910665,24740,s,75.1054235852202,37.9267343890732,68.8827853320883,240.72599418935,12.9920740059086,180.614704445971,13,3,1,1,6,2,12,0
85250,2443,2245,23.51,132,69,1027.93590321926,21,19,1139.26740830608,1027.93590321926,48.4419525950289,62.889552491792,816.846855211201,26270,s,337.154160811619,253.674951563288,280.680832887527,1458.66570155254,77.3374115966492,1193.94549164098,43,10,2,12,14,5,36,5
85251,637,654,21.42,34,22,297.806151069409,2,8,350.958158164511,297.806151069409,28.0803056351482,25.0717014599538,233.966065461517,23380,s,105.669309443526,60.0663919807808,116.438685312495,362.193816326092,15.9284054434342,291.60802952029,24,13,0,1,6,4,22,1
85252,598,590,11.42,34,39,236.903710250707,3,4,282.488125835123,236.903710250707,26.3376623376623,19.2467532467532,204.467540974345,24260,s,73.6611784717936,51.503979604705,88.863857427101,355.293586543402,25.1046667416378,274.728750451015,17,5,2,3,4,3,15,1
85254,1771,1755,26.28,101,78,760.202841176727,12,9,859.827150568992,760.202841176727,22.3646408839777,77.2596685082866,656.294449580465,24890,s,473.050865603177,377.745741843495,443.797907681453,1035.34643769445,62.6819415537924,829.630418234413,41,7,5,3,17,9,31,6
85255,2347,2356,54.8,86,160,1178.3280907469,9,31,1700.88492197538,1178.3280907469,442.241676234216,80.3151549942599,900.900864638521,24770,s,423.571181382766,317.091521473392,487.605119927713,1073.42626904327,100.548773967793,741.623388922055,58,10,4,8,27,9,40,10
85256,1263,1297,17.69,54,51,529.349273055521,9,9,600.129208330602,529.349273055521,26.9163134144674,43.8636218606136,448.826022933479,24900,s,146.549009616141,99.5548684045563,179.946694429326,695.56503960188,39.5558120366917,523.809767958937,16,4,1,1,6,4,10,4
85259,1382,1345,12.32,96,39,583.967550956986,8,3,631.558011483302,583.967550956986,14.8059210526315,32.7845394736841,460.000294540366,26500,s,239.992149218248,179.975396923535,238.411275273988,862.853239347956,37.9268994590804,720.513991662801,34,3,4,7,16,4,27,5
85260,857,811,16.58,60,24,349.407788680192,9,3,394.699794854649,349.407788680192,8.5898632399832,36.7021429344737,266.986877650395,23920,s,255.041917528944,219.668677026348,238.32884842227,540.395172126288,39.7836965634893,461.682989201594,15,4,2,5,2,2,11,1
85261,297,246,15.76,18,8,110.697000029429,2,3,143.917000029429,110.697000029429,20.1333333333334,13.0866666666667,86.3032226766094,24990,s,38.9495602164862,16.2051951510046,35.3199868196602,190.458764098306,22.7799889997808,158.064561197056,10,3,0,3,3,1,8,0
85262,3622,3375,50.16,277,160,1422.18600135993,51,21,1515.40094423468,1422.18600135993,17.0218591336498,76.1930837410992,1137.64642674695,25240,s,1251.79382825336,1062.1066250882,1184.11996582468,2274.96637134628,110.473068705376,1919.14600925016,73,16,6,13,30,8,50,13
85264,1340,1340,29.65,68,180,553.437904154984,5,34,673.476618784114,553.437904154984,51.6054287190654,68.433285910065,408.375230820033,23000,s,421.423890404644,337.453341633172,407.504726417483,744.617137863019,50.3946261215842,575.416512590582,36,11,3,4,13,5,26,6
85265,924,966,23.19,34,36,406.959268039423,3,11,478.692739113804,406.959268039423,35.361570247934,36.3719008264464,307.348449904574,23440,s,118.762179274076,83.9982731482529,180.806174366033,574.197476047835,60.2450342791418,452.286294569682,17,5,1,3,6,2,14,1
85266,1671,1585,12.86,113,125,651.926336051815,15,28,693.702609968823,651.926336051815,20.8881369585038,20.8881369585038,533.949983582214,25020,s,712.03814844653,648.069219994772,700.813741576149,988.814375423578,41.7932869339598,796.579641250173,45,2,8,13,17,5,32,12
85267,982,907,31.13,79,36,418.235089649109,8,5,494.996274306271,418.235089649109,50.8283520027151,25.9328326544465,330.194992979623,25340,s,104.740417890624,59.5616549489189,111.599393213537,615.63983398708,53.8584562937275,502.504405727739,18,6,1,2,7,2,15,1
85268,1526,1425,15.82,89,55,671.738045057598,15,17,849.356204261578,671.738045057598,131.374378109452,46.2437810945273,562.885510903011,24780,s,198.722434046847,124.343907961926,142.729012714612,904.070175993243,60.5464515745953,716.977792636809,45,6,9,8,20,2,34,7
85269,424,400,10.46,15,23,186.192930928971,4,4,256.192930928971,186.192930928971,52,18,154.27658791252,25960,s,26.4635382506322,11.155911750928,30.1214908041477,227.872134547081,26.3007969132416,178.529035936,6,1,0,0,2,3,4,0
85273,1996,1788,16.39,132,68,800.835043923896,19,11,940.74790487529,800.835043923896,105.472772101821,34.4400888495741,628.871515993522,25740,s,181.11927253613,110.549690757399,179.016688662524,1236.25177094719,105.592294845245,989.826226509006,41,7,2,16,13,3,33,2
85274,549,525,14.3,30,33,242.104633810382,2,1,289.742094846813,242.104633810382,33.2354379323937,14.4020231040373,205.137981283525,24070,s,60.2546784319752,39.4778752857027,72.2779496404861,316.912975741104,19.9281644024491,245.951105895805,11,3,0,3,3,2,10,0
85276,753,788,4.46,68,29,341.708962409952,13,6,391.080390981381,341.708962409952,12.3428571428572,37.0285714285715,253.157979396167,23840,s,68.6087008743849,51.5440349706094,95.7769876837922,484.65474147239,30.1770359224579,381.720348432421,10,1,2,2,2,3,8,2
85277,1592,1481,48.79,102,65,661.387193616604,16,11,871.561815269687,661.387193616604,135.995343422583,74.1792782305001,560.331714967904,25000,s,197.071815137713,109.124005356025,222.735210143514,950.609763641184,56.2695509500616,759.072611729133,34,12,5,4,11,2,24,2
